0.7429153435982874, 0.8514235882278194
1.460367862920134, 2.816138437880671
2.17182912947088, 5.0428041725746775
2.1209034809178005, 7.269386695424658
3.5917560361871392, 9.62711108448329
3.5138697501646026, 13.032472590018545
5.732131088610412, 16.04515740352417
7.1969923911088864, 18.664832677623988
7.1310886106283595, 21.546292413076888
7.812593613324424, 25.082712572976767
10.048828710083127, 27.30954473135886
10.745311844706414, 30.191087678655816
12.21916002636145, 32.41783662519386
12.906656281828488, 35.692305900052574
12.852735006889594, 38.04986386542314
14.311605056617243, 40.93149002456412
13.477323108261508, 44.07481743321416
14.167814990114271, 47.21831126555228
16.389071954945532, 50.100020636537316
16.317176921693658, 53.24343125703138
16.25426876759876, 55.99391554996371
20.01527769456586, 58.22091413203389
19.958360793241376, 60.70944753992504
19.142052603198923, 63.06692229345155
19.87448325444801, 64.37675993050145
23.64747468695647, 66.07985674248931
23.599544664788937, 68.17546382281868
23.55161464262107, 70.27107090314806
24.18518962314972, 75.90309814337733
26.403450961595226, 78.91578295688295
25.58115151878229, 81.53520859545065
28.576777904259686, 83.89309940819737
30.03265232760137, 86.90570100985893
33.715774968544885, 92.53806109746438
38.22718830507414, 95.28904466146093
40.472410280989166, 97.12295049228126
44.26037984542488, 98.17117009166616
56.42861422323319, 99.48225590637668
74.71391768018624, 100.00815476071601
99.10880115031965, 100.07630526098563
135.70487088850257, 100.0148117082393
184.49763345515484, 100.02013726625793
326.3030974776816, 99.97012694798926
402.53879336169126, 100.10942357491396
486.40285183631914, 100.05308915649817
652.6076927685577, 99.87476617471825
770.0167755077583, 99.82209307744027
852.3530645257912, 99.89656767785699
960.6135042837458, 99.84289603845053
1021.6044574920613, 99.84955298597382
1110.0413396441188, 99.85920555988257
1264.0434964951169, 99.87601435237885
1386.0254029117489, 99.88932824742542
1474.4607872506137, 99.96446854259446
1602.5432868012697, 99.91296041113307
1674.2076568210402, 99.92078232447291
1770.268408124139, 99.9312670168221
1800.7653825414895, 99.86910776932343
